File Path,Label
augmented_symbols/Screenshot 2024-08-05 at 17.43.36/aug_19.png,Screenshot 2024-08-05 at 17.43.36
augmented_symbols/Screenshot 2024-08-05 at 17.43.36/aug_9.png,Screenshot 2024-08-05 at 17.43.36
augmented_symbols/Screenshot 2024-08-05 at 17.43.36/aug_8.png,Screenshot 2024-08-05 at 17.43.36
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_6.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_7.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_5.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_4.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_0.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_1.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_3.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_2.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_14.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_15.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_17.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_16.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_12.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_13.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_11.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_10.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_18.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_19.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_9.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.45/aug_8.png,Screenshot 2024-08-05 at 17.50.45
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_6.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_7.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_5.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_4.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_0.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_1.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_3.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_2.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_14.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_15.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_17.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_16.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_12.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_13.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_11.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_10.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_18.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_19.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_9.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.47.06/aug_8.png,Screenshot 2024-08-05 at 17.47.06
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_6.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_7.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_5.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_4.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_0.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_1.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_3.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_2.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_14.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_15.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_17.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_16.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_12.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_13.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_11.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_10.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_18.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_19.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_9.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.21.19/aug_8.png,Screenshot 2024-08-05 at 17.21.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_6.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_7.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_5.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_4.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_0.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_1.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_3.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_2.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_14.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_15.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_17.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_16.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_12.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_13.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_11.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_10.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_18.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_19.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_9.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.42/aug_8.png,Screenshot 2024-08-05 at 17.50.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_6.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_7.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_5.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_4.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_0.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_1.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_3.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_2.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_14.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_15.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_17.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_16.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_12.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_13.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_11.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_10.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_18.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_19.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_9.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.50.21/aug_8.png,Screenshot 2024-08-05 at 17.50.21
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_6.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_7.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_5.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_4.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_0.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_1.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_3.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_2.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_14.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_15.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_17.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_16.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_12.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_13.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_11.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_10.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_18.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_19.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_9.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.21.42/aug_8.png,Screenshot 2024-08-05 at 17.21.42
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_6.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_7.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_5.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_4.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_0.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_1.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_3.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_2.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_14.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_15.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_17.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_16.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_12.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_13.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_11.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_10.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_18.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_19.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_9.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.50.19/aug_8.png,Screenshot 2024-08-05 at 17.50.19
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_6.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_7.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_5.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_4.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_0.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_1.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_3.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_2.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_14.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_15.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_17.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_16.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_12.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_13.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_11.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_10.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_18.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_19.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_9.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.54.16/aug_8.png,Screenshot 2024-08-05 at 17.54.16
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_6.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_7.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_5.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_4.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_0.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_1.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_3.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_2.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_14.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_15.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_17.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_16.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_12.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_13.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_11.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_10.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_18.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_19.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_9.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.21.45/aug_8.png,Screenshot 2024-08-05 at 17.21.45
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_6.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_7.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_5.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_4.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_0.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_1.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_3.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_2.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_14.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_15.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_17.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_16.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_12.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_13.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_11.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_10.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_18.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_19.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_9.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.50.26/aug_8.png,Screenshot 2024-08-05 at 17.50.26
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_6.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_7.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_5.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_4.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_0.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_1.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_3.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_2.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_14.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_15.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_17.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_16.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_12.png,Screenshot 2024-08-05 at 17.43.55
augmented_symbols/Screenshot 2024-08-05 at 17.43.55/aug_13.png,Screenshot 2024-08-05 at 17.43.55
